token,coingecko_id,rwa_label,rwa_category,protocol,confidence,evidence_type,evidence_detail_json,label_source,labeled_at
ORDI,ordinals,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
OX,ox-fun,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
OXT,orchid-protocol,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
OXY,oxygen,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PANDORA,pandora,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PARTI,particle-network,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PEAQ,peaq-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PENDLE,pendle,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PHA,pha,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PIEVERSE,pieverse,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PIPPIN,pippin,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
POPCAT,popcat,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PORTAL,portal-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
POWR,power-ledger,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PRL,perle,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PROM,prometeus,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PROVE,succinct,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PTB,portal-to-bitcoin,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PUFFER,puffer-finance,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PUMPBTC,pumpbtc,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PUNDIX,pundi-x-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PYR,vulcan-forged,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
PYTH,pyth-network,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
QTUM,qtum,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RAVE,ravedao,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RAY,raydium,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RDNT,radiant-capital,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RECALL,recall,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RENDER,render-token,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
REQ,request-network,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RESOLV,resolv,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
REZ,renzo,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RIVER,river,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RLB,rollbit-coin,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RLC,iexec-rlc,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RLUSD,ripple-usd,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
ROAM,roam-token,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
ROBO,robo-token-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
RPL,rocket-pool,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SAGA,saga-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SAHARA,sahara-ai,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SANTOS,santos-fc-fan-token,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SAPIEN,sapien-2,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SCRT,secret,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
SFP,safepal,non_rwa,,,0.88,not_in_broad_rwa_universe,"{""broad_rwa_universe_fetched_at"": ""2026-04-16T08:07:32.790596+00:00"", ""categories_checked"": [{""category_id"": ""real-world-assets-rwa"", ""matched_name"": ""Real World Assets (RWA)"", ""requested_name"": ""Real World Assets (RWA)""}, {""category_id"": ""rwa-protocol"", ""matched_name"": ""RWA Protocol"", ""requested_name"": ""RWA Protocol""}, {""category_id"": ""tokenized-products"", ""matched_name"": ""Tokenized Assets"", ""requested_name"": ""Tokenized Assets""}]}",coingecko_rwa_universe_gate,2026-04-17T07:43:24.479792+00:00
