venue,symbol_raw,base_token,quote_asset,last_price,price_change_24h_pct,volume_24h_base,volume_24h_quote,turnover_24h_usd,open_interest,snapshot_time
bybit,APRUSDT,APR,USDT,0.18285,4.5992,22318935.0000,3938731.8208,3938731.8208,12763215,2026-04-10T07:36:36+00:00
bybit,APTUSDT,APT,USDT,0.8377,1.3305,16963828.9800,14260844.8047,14260844.8047,30622222.15,2026-04-10T07:36:36+00:00
bybit,ARUSDT,AR,USDT,1.7246,2.3744,341632.7000,584750.8743,584750.8743,1179165.6,2026-04-10T07:36:36+00:00
bybit,ARBPERP,ARB,USDC,0.10978,7.7436,208338.0000,22022.9613,22022.9613,1514369.2,2026-04-10T07:36:36+00:00
bybit,ARBUSDT,ARB,USDT,0.10988,7.8629,278088454.7000,29563483.9164,29563483.9164,266126173.4,2026-04-10T07:36:36+00:00
bybit,ARCUSDT,ARC,USDT,0.07082,16.3272,91764548.0000,6326529.0367,6326529.0367,104162634,2026-04-10T07:36:36+00:00
bybit,ARIAUSDT,ARIA,USDT,0.39398,-46.1201,854373762.0000,219083960.6417,219083960.6417,20382092,2026-04-10T07:36:36+00:00
bybit,ARKUSDT,ARK,USDT,0.16907,-0.5236,627368.0000,106358.8894,106358.8894,3959412,2026-04-10T07:36:36+00:00
bybit,ARKMUSDT,ARKM,USDT,0.10077,2.5335,7061062.0000,705120.8516,705120.8516,19344434,2026-04-10T07:36:36+00:00
bybit,ARPAUSDT,ARPA,USDT,0.009354,-1.0472,20686190.0000,194437.4511,194437.4511,49199960,2026-04-10T07:36:36+00:00
bybit,ASPUSDT,ASP,USDT,0.02569,-2.0587,17031821.0000,443555.2050,443555.2050,5720760,2026-04-10T07:36:36+00:00
bybit,ASRUSDT,ASR,USDT,1.2564,0,35847.3000,45247.9926,45247.9926,114535.6,2026-04-10T07:36:36+00:00
bybit,ASTERPERP,ASTER,USDC,0.6620,0.0907,50735.0000,33702.7511,33702.7511,347890,2026-04-10T07:36:36+00:00
bybit,ASTERUSDT,ASTER,USDT,0.6629,0.2874,14734178.0000,9798862.6185,9798862.6185,42393264,2026-04-10T07:36:36+00:00
bybit,ASTRUSDT,ASTR,USDT,0.007620,2.3368,35591133.0000,269012.9362,269012.9362,197584638,2026-04-10T07:36:36+00:00
bybit,ATUSDT,AT,USDT,0.14178,-5.6812,8605302.0000,1221354.4115,1221354.4115,4729690,2026-04-10T07:36:36+00:00
bybit,ATHUSDT,ATH,USDT,0.006155,2.2425,911043610.0000,5483258.3279,5483258.3279,738766220,2026-04-10T07:36:36+00:00
bybit,ATOMUSDT,ATOM,USDT,1.8225,1.9124,5118123.7000,9234910.1759,9234910.1759,10919255.8,2026-04-10T07:36:36+00:00
bybit,AUCTIONUSDT,AUCTION,USDT,4.737,0.873,165774.7000,783009.6953,783009.6953,401516.6,2026-04-10T07:36:36+00:00
bybit,AVAUSDT,AVA,USDT,0.2027,0.6454,297867.7000,61116.9609,61116.9609,841150.4,2026-04-10T07:36:36+00:00
bybit,AVAAIUSDT,AVAAI,USDT,0.007612,2.5185,74051975.0000,563000.5100,563000.5100,90240808,2026-04-10T07:36:36+00:00
bybit,AVAXUSDT,AVAX,USDT,9.291,2.4591,5189789.8000,48280363.1444,48280363.1444,5234313.7,2026-04-10T07:36:36+00:00
bybit,AVNTPERP,AVNT,USDC,0.13947,1.907,12666.0000,1719.2844,1719.2844,516858,2026-04-10T07:36:36+00:00
bybit,AVNTUSDT,AVNT,USDT,0.14018,2.7486,14395667.0000,1968848.2726,1968848.2726,32249322,2026-04-10T07:36:36+00:00
bybit,AWEUSDT,AWE,USDT,0.05242,2.9255,15022990.0000,781307.4612,781307.4612,12049580,2026-04-10T07:36:36+00:00
bybit,AXLUSDT,AXL,USDT,0.04593,0.3057,17150065.0000,795243.1323,795243.1323,42462868,2026-04-10T07:36:36+00:00
bybit,AXSUSDT,AXS,USDT,1.1155,0.2156,4297950.6000,4833940.7348,4833940.7348,8623796,2026-04-10T07:36:36+00:00
bybit,AZTECUSDT,AZTEC,USDT,0.020607,4.3075,90836160.0000,1843662.6436,1843662.6436,82046390,2026-04-10T07:36:36+00:00
bybit,BUSDT,B,USDT,0.17459,2.4529,2471761.0000,426630.2448,426630.2448,5921854,2026-04-10T07:36:36+00:00
bybit,B2USDT,B2,USDT,0.6203,-3.2293,318299.0000,204144.6092,204144.6092,672972,2026-04-10T07:36:36+00:00
bybit,B3USDT,B3,USDT,0.0003157,0.4774,1218785600.0000,384808.9431,384808.9431,3015029600,2026-04-10T07:36:36+00:00
bybit,BABYUSDT,BABY,USDT,0.013818,1.9552,60559480.0000,832538.2193,832538.2193,152365740,2026-04-10T07:36:36+00:00
bybit,BANUSDT,BAN,USDT,0.05797,4.6012,12234135.0000,682913.3629,682913.3629,57342246,2026-04-10T07:36:36+00:00
bybit,BANANAUSDT,BANANA,USDT,3.408,0.888,80115.6400,273127.8846,273127.8846,345240.84,2026-04-10T07:36:36+00:00
bybit,BANANAS31USDT,BANANAS31,USDT,0.009425,-0.6849,177712000.0000,1713794.2946,1713794.2946,295585400,2026-04-10T07:36:36+00:00
bybit,BANDUSDT,BAND,USDT,0.2095,-0.4277,638521.5000,134662.7885,134662.7885,2259525.4,2026-04-10T07:36:36+00:00
bybit,BANKUSDT,BANK,USDT,0.03235,-2.4132,36696410.0000,1224201.0920,1224201.0920,27327560,2026-04-10T07:36:36+00:00
bybit,BARDUSDT,BARD,USDT,0.31940,-1.2673,20733739.1000,6838377.4996,6838377.4996,27795040.3,2026-04-10T07:36:36+00:00
bybit,BASEDUSDT,BASED,USDT,0.0545,-7.155,101977228.0000,5662367.5427,5662367.5427,40640324,2026-04-10T07:36:36+00:00
bybit,BATUSDT,BAT,USDT,0.09971,1.3107,5075935.4000,505796.3958,505796.3958,33403571,2026-04-10T07:36:36+00:00
bybit,BBUSDT,BB,USDT,0.02404,0.5857,7246034.0000,174396.5311,174396.5311,18359454,2026-04-10T07:36:36+00:00
bybit,BCHPERP,BCH,USDC,438.30,-1.2615,107.4200,47273.2400,47273.2400,4177.04,2026-04-10T07:36:36+00:00
bybit,BCHUSDT,BCH,USDT,438.70,-1.2826,43122.2100,19003960.2720,19003960.2720,102798.29,2026-04-10T07:36:36+00:00
bybit,BEAMUSDT,BEAM,USDT,0.0018269,-0.7065,134868400.0000,246268.9483,246268.9483,680435000,2026-04-10T07:36:36+00:00
bybit,BEATUSDT,BEAT,USDT,0.28573,-3.4075,26977011.0000,7615831.6518,7615831.6518,11549510,2026-04-10T07:36:36+00:00
bybit,BELUSDT,BEL,USDT,0.10024,-1.3094,4908968.0000,493659.5919,493659.5919,4535026,2026-04-10T07:36:36+00:00
bybit,BERAUSDT,BERA,USDT,0.4141,-0.8143,11439345.0000,4780543.7777,4780543.7777,14329520,2026-04-10T07:36:36+00:00
bybit,BICOUSDT,BICO,USDT,0.02253,-2.0434,7090187.5000,166614.4984,166614.4984,11995640.4,2026-04-10T07:36:36+00:00
bybit,BIGTIMEUSDT,BIGTIME,USDT,0.012497,-0.5886,65165172.0000,831849.9507,831849.9507,65975410,2026-04-10T07:36:36+00:00
bybit,BIOUSDT,BIO,USDT,0.01835,0.5479,70585168.0000,1297409.9971,1297409.9971,80974152,2026-04-10T07:36:36+00:00
bybit,BIRBUSDT,BIRB,USDT,0.13718,3.877,8894783.0000,1208230.9414,1208230.9414,10651370,2026-04-10T07:36:36+00:00
bybit,BLASTUSDT,BLAST,USDT,0.0004630,0.2381,1597272170.0000,749449.6120,749449.6120,4003985060,2026-04-10T07:36:36+00:00
bybit,BLESSUSDT,BLESS,USDT,0.006174,8.145,141302810.0000,862294.5054,862294.5054,107519510,2026-04-10T07:36:36+00:00
bybit,BLUAIUSDT,BLUAI,USDT,0.008479,-3.1414,368246300.0000,3042937.8854,3042937.8854,218529750,2026-04-10T07:36:36+00:00
bybit,BLURUSDT,BLUR,USDT,0.022591,-3.5191,1453060529.0000,33871998.7352,33871998.7352,256094741,2026-04-10T07:36:36+00:00
bybit,BMTUSDT,BMT,USDT,0.014166,-2.3707,5318110.0000,75222.8592,75222.8592,16456998,2026-04-10T07:36:36+00:00
bybit,BNBPERP,BNB,USDC,600.00,-0.0666,291.4600,176118.1630,176118.1630,3877.3,2026-04-10T07:36:36+00:00
bybit,BNBUSDT,BNB,USDT,600.50,0,54550.4000,32925045.1720,32925045.1720,143783.9,2026-04-10T07:36:36+00:00
bybit,BNTUSDT,BNT,USDT,0.29210,-0.8149,82404.0000,24145.4917,24145.4917,670100,2026-04-10T07:36:36+00:00
bybit,BOBAUSDT,BOBA,USDT,0.02203,-1.3434,7028625.4000,156798.1107,156798.1107,14487709.6,2026-04-10T07:36:36+00:00
bybit,BOBBOBUSDT,BOBBOB,USDT,0.007279,6.0614,217575330.0000,1670597.7281,1670597.7281,45640280,2026-04-10T07:36:36+00:00
bybit,BOMEUSDT,BOME,USDT,0.0003944,1.6756,4463819800.0000,1762942.3261,1762942.3261,2885738200,2026-04-10T07:36:36+00:00
bybit,BRUSDT,BR,USDT,0.10791,-9.4638,12751395.0000,1433984.7661,1433984.7661,15492940,2026-04-10T07:36:36+00:00
bybit,BRETTUSDT,BRETT,USDT,0.006719,1.4648,231259380.0000,1545894.6295,1545894.6295,295862000,2026-04-10T07:36:36+00:00
bybit,BREVUSDT,BREV,USDT,0.12480,6.53,13759677.0000,1639758.4269,1639758.4269,12613154,2026-04-10T07:36:36+00:00
bybit,BROCCOLIUSDT,BROCCOLI,USDT,0.012491,0.4584,35778141.0000,451374.7690,451374.7690,42937220,2026-04-10T07:36:36+00:00
bybit,BSBUSDT,BSB,USDT,0.1894,8.4765,15777692.0000,2800147.6369,2800147.6369,9210349,2026-04-10T07:36:36+00:00
bybit,BSUUSDT,BSU,USDT,0.03986,-4.1596,13913231.0000,578296.9620,578296.9620,9419144,2026-04-10T07:36:36+00:00
bybit,BSVUSDT,BSV,USDT,16.219,0.5393,51915.1400,828344.8221,828344.8221,96748.35,2026-04-10T07:36:36+00:00
bybit,BTCPERP,BTC,USDC,71722.80,0.9792,800.8670,57525361.2993,57525361.2993,939.66,2026-04-10T07:36:36+00:00
bybit,BTCUSDT,BTC,USDT,71706.30,0.9652,99673.0960,7157583840.9258,7157583840.9258,52763.259,2026-04-10T07:36:36+00:00
bybit,BTRUSDT,BTR,USDT,0.02692,-2.886,15545277.0000,419668.3772,419668.3772,36868420,2026-04-10T07:36:36+00:00
bybit,CUSDT,C,USDT,0.07058,-1.0514,8988713.0000,635983.5632,635983.5632,20389497,2026-04-10T07:36:36+00:00
bybit,C98USDT,C98,USDT,0.022020,-2.2419,23914548.3000,534855.3325,534855.3325,47784366.2,2026-04-10T07:36:36+00:00
bybit,CAKEUSDT,CAKE,USDT,1.4930,0.9875,445030.9000,662546.9594,662546.9594,1782546.8,2026-04-10T07:36:36+00:00
bybit,CAMPUSDT,CAMP,USDT,0.002173,-2.8609,163859241.0000,355736.9921,355736.9921,100140354,2026-04-10T07:36:36+00:00
bybit,CARVUSDT,CARV,USDT,0.05500,-4.0474,22812813.0000,1255607.9028,1255607.9028,17582571,2026-04-10T07:36:36+00:00
bybit,CATIUSDT,CATI,USDT,0.04771,1.4458,4535201.0000,211755.6664,211755.6664,16700804,2026-04-10T07:36:36+00:00
bybit,CCUSDT,CC,USDT,0.15374,4.8632,20110804.0000,3036141.7384,3036141.7384,67509700,2026-04-10T07:36:36+00:00
bybit,CELOUSDT,CELO,USDT,0.08160,0.4307,8613468.2000,699258.4323,699258.4323,18255039.2,2026-04-10T07:36:36+00:00
bybit,CETUSUSDT,CETUS,USDT,0.020115,4.2552,12012446.0000,235996.1332,235996.1332,37622972,2026-04-10T07:36:36+00:00
bybit,CFGUSDT,CFG,USDT,0.2327,28.0682,72936276.0000,16124179.1243,16124179.1243,16669556,2026-04-10T07:36:36+00:00
bybit,CFXUSDT,CFX,USDT,0.05466,9.32,31627845.0000,1672282.1951,1672282.1951,29532726,2026-04-10T07:36:36+00:00
bybit,CGPTUSDT,CGPT,USDT,0.020150,-2.704,6981855.0000,144036.7387,144036.7387,11492772,2026-04-10T07:36:36+00:00
bybit,CHILLGUYUSDT,CHILLGUY,USDT,0.011932,32.6367,777581375.0000,8653093.0067,8653093.0067,208590898,2026-04-10T07:36:36+00:00
bybit,CHRUSDT,CHR,USDT,0.01757,1.4434,32395009.7000,577481.4054,577481.4054,44114000.5,2026-04-10T07:36:36+00:00
bybit,CHZUSDT,CHZ,USDT,0.03928,1.4462,59549529.0000,2328314.2140,2328314.2140,175465416,2026-04-10T07:36:36+00:00
bybit,CKBUSDT,CKB,USDT,0.0014503,0.1726,112204340.0000,163524.3873,163524.3873,350400300,2026-04-10T07:36:36+00:00
bybit,CLUSDT,CL,USDT,95.056,-1.0091,1441325.4000,137864294.5503,137864294.5503,216817.75,2026-04-10T07:36:36+00:00
bybit,CLANKERUSDT,CLANKER,USDT,26.559,2.0871,21294.5800,556593.3620,556593.3620,30541.62,2026-04-10T07:36:36+00:00
bybit,CLOUSDT,CLO,USDT,0.07757,-11.9423,33515485.0000,2774246.1236,2774246.1236,14334135,2026-04-10T07:36:36+00:00
bybit,CLOUDUSDT,CLOUD,USDT,0.02177,-1.3593,15448887.0000,337975.5939,337975.5939,15110634,2026-04-10T07:36:36+00:00
bybit,COAIUSDT,COAI,USDT,0.2812,0,2648932.0000,745231.5573,745231.5573,9258742,2026-04-10T07:36:36+00:00
bybit,COMPUSDT,COMP,USDT,19.536,6.145,201100.0100,3796520.9089,3796520.9089,195039.96,2026-04-10T07:36:36+00:00
bybit,COOKIEUSDT,COOKIE,USDT,0.016624,-0.1321,24142310.0000,406994.9752,406994.9752,31668970,2026-04-10T07:36:36+00:00
bybit,COREUSDT,CORE,USDT,0.02711,-3.3856,25665046.5000,704951.7112,704951.7112,50106677.6,2026-04-10T07:36:36+00:00
bybit,COTIUSDT,COTI,USDT,0.014033,3.0096,8439487.0000,115670.0792,115670.0792,56829630,2026-04-10T07:36:36+00:00
bybit,COWUSDT,COW,USDT,0.21630,1.0558,721462.0000,155203.4593,155203.4593,3897940,2026-04-10T07:36:36+00:00
bybit,CROUSDT,CRO,USDT,0.06924,-0.6029,12984453.0000,903763.3308,903763.3308,50058412,2026-04-10T07:36:36+00:00
bybit,CROSSUSDT,CROSS,USDT,0.06056,-1.4643,1711009.0000,104790.5052,104790.5052,3425462,2026-04-10T07:36:36+00:00
bybit,CRVPERP,CRV,USDC,0.2195,0.4576,92076.5000,20313.2042,20313.2042,569041,2026-04-10T07:36:36+00:00
bybit,CRVUSDT,CRV,USDT,0.2198,0.7794,104714936.1000,23081628.4993,23081628.4993,75126859,2026-04-10T07:36:36+00:00
bybit,CTCUSDT,CTC,USDT,0.14557,1.2238,1413642.0000,204838.6496,204838.6496,5113202,2026-04-10T07:36:36+00:00
bybit,CTKUSDT,CTK,USDT,0.17075,0.9876,243002.2000,42057.3928,42057.3928,1399585.2,2026-04-10T07:36:36+00:00
bybit,CVCUSDT,CVC,USDT,0.02981,0.4041,2999221.0000,89573.9718,89573.9718,22253128,2026-04-10T07:36:36+00:00
bybit,CVXUSDT,CVX,USDT,1.7661,0.2099,137137.0600,242556.8075,242556.8075,844584.6,2026-04-10T07:36:36+00:00
bybit,CYBERUSDT,CYBER,USDT,0.5021,-0.3967,513775.1000,259187.8853,259187.8853,3346413.8,2026-04-10T07:36:36+00:00
bybit,CYSUSDT,CYS,USDT,0.1996,-5.5818,28599601.0000,5608047.3748,5608047.3748,7797224,2026-04-10T07:36:36+00:00
bybit,DASHUSDT,DASH,USDT,39.45,21.5341,601963.4200,22043647.0379,22043647.0379,181710.7,2026-04-10T07:36:36+00:00
bybit,DBRUSDT,DBR,USDT,0.014650,-0.2315,5792240.0000,85209.8395,85209.8395,34996220,2026-04-10T07:36:36+00:00
bybit,DEEPUSDT,DEEP,USDT,0.02806,-0.883,24055370.0000,690314.5713,690314.5713,117783200,2026-04-10T07:36:36+00:00
bybit,DEGENUSDT,DEGEN,USDT,0.0007457,1.4419,210095850.0000,157680.3511,157680.3511,509636860,2026-04-10T07:36:36+00:00
bybit,DEXEUSDT,DEXE,USDT,8.9212,10.2526,330864.3000,2807805.7345,2807805.7345,463472.7,2026-04-10T07:36:36+00:00
bybit,DIAUSDT,DIA,USDT,0.17872,-2.5145,433261.0000,78945.5209,78945.5209,1081812,2026-04-10T07:36:36+00:00
bybit,DOGUSDT,DOG,USDT,0.0006908,0.9498,491486500.0000,335546.5572,335546.5572,1075869400,2026-04-10T07:36:36+00:00
bybit,DOGEPERP,DOGE,USDC,0.09230,0.9625,2207884.0000,204508.8377,204508.8377,20700458,2026-04-10T07:36:36+00:00
bybit,DOGEUSDT,DOGE,USDT,0.09242,1.0827,1596482748.0000,147896140.6642,147896140.6642,1122311678,2026-04-10T07:36:36+00:00
bybit,DOLOUSDT,DOLO,USDT,0.03507,3.696,5629435.0000,194337.3729,194337.3729,11614675,2026-04-10T07:36:36+00:00
bybit,DOODUSDT,DOOD,USDT,0.003055,2.7581,160082950.0000,487835.4754,487835.4754,274772020,2026-04-10T07:36:36+00:00
bybit,DOTPERP,DOT,USDC,1.2850,2.2682,126347.8000,163507.8530,163507.8530,472800.4,2026-04-10T07:36:36+00:00
bybit,DOTUSDT,DOT,USDT,1.2904,2.5836,32340544.2000,41610219.5618,41610219.5618,20471543.4,2026-04-10T07:36:36+00:00
bybit,DRIFTUSDT,DRIFT,USDT,0.02874,-2.3777,323475460.0000,9160358.4686,9160358.4686,127252863,2026-04-10T07:36:36+00:00
bybit,DUSKUSDT,DUSK,USDT,0.12427,8.8941,11188142.0000,1339679.9601,1339679.9601,13331680,2026-04-10T07:36:36+00:00
bybit,DYDXUSDT,DYDX,USDT,0.09506,-4.5102,35215185.2000,3447894.1847,3447894.1847,44950762.8,2026-04-10T07:36:36+00:00
bybit,DYMUSDT,DYM,USDT,0.02035,-6.8649,331485605.8000,7130327.8917,7130327.8917,55141458.6,2026-04-10T07:36:36+00:00
bybit,EDENUSDT,EDEN,USDT,0.03113,1.0386,4993595.0000,155258.0125,155258.0125,14206600,2026-04-10T07:36:36+00:00
bybit,EDGEUSDT,EDGE,USDT,1.0163,3.6406,28690837.0000,27754901.5534,27754901.5534,7158526,2026-04-10T07:36:36+00:00
bybit,EDUUSDT,EDU,USDT,0.04543,2.4813,14179684.0000,649444.8557,649444.8557,17568861.8,2026-04-10T07:36:36+00:00
bybit,EGLDUSDT,EGLD,USDT,3.838,0.9468,717203.9800,2760928.9616,2760928.9616,581227.72,2026-04-10T07:36:36+00:00
bybit,EIGENPERP,EIGEN,USDC,0.16291,2.9121,279395.0000,45591.9890,45591.9890,220330,2026-04-10T07:36:36+00:00
bybit,EIGENUSDT,EIGEN,USDT,0.16370,2.9689,15551823.0000,2534913.4466,2534913.4466,32899478,2026-04-10T07:36:36+00:00
bybit,ELSAUSDT,ELSA,USDT,0.07083,5.8744,26848790.0000,1862416.8090,1862416.8090,25181990,2026-04-10T07:36:36+00:00
bybit,ENAPERP,ENA,USDC,0.09666,11.5136,741263.0000,68724.5489,68724.5489,9806192,2026-04-10T07:36:36+00:00
bybit,ENAUSDT,ENA,USDT,0.09698,11.7796,701397224.0000,64475099.7508,64475099.7508,415855788,2026-04-10T07:36:36+00:00
bybit,ENJUSDT,ENJ,USDT,0.029341,-6.5275,2948997684.4000,92347083.7291,92347083.7291,212354817.2,2026-04-10T07:36:36+00:00
bybit,ENSUSDT,ENS,USDT,5.779,0.6268,338658.2000,1953345.4882,1953345.4882,545303,2026-04-10T07:36:36+00:00
bybit,ENSOUSDT,ENSO,USDT,0.9131,-3.722,1518488.1000,1417468.1152,1417468.1152,5392125.1,2026-04-10T07:36:36+00:00
bybit,EPICUSDT,EPIC,USDT,0.2542,0.4346,4030618.0000,1042311.7832,1042311.7832,1514442,2026-04-10T07:36:36+00:00
bybit,ERAUSDT,ERA,USDT,0.12616,-0.0475,1674476.0000,211623.0768,211623.0768,6204360,2026-04-10T07:36:36+00:00
bybit,ESUSDT,ES,USDT,0.15077,0.266,561735.0000,83863.1081,83863.1081,3497252,2026-04-10T07:36:36+00:00
bybit,ESPUSDT,ESP,USDT,0.07997,1.0615,35128090.0000,2768085.8634,2768085.8634,31417690,2026-04-10T07:36:36+00:00
bybit,ESPORTSUSDT,ESPORTS,USDT,0.44029,-1.3576,751829.0000,329004.3936,329004.3936,4076924,2026-04-10T07:36:36+00:00
bybit,ETCPERP,ETC,USDC,8.464,0.5703,5694.9000,48038.8896,48038.8896,53987.4,2026-04-10T07:36:36+00:00
bybit,ETCUSDT,ETC,USDT,8.487,0.7837,450179.7000,3792363.7567,3792363.7567,913086.6,2026-04-10T07:36:36+00:00
bybit,ETHPERP,ETH,USDC,2186.07,0.1498,14691.4400,32369514.0932,32369514.0932,11678.05,2026-04-10T07:36:36+00:00
bybit,ETHUSDT,ETH,USDT,2186.03,0.1594,1495154.4400,3283119045.3277,3283119045.3277,754251.12,2026-04-10T07:36:36+00:00
bybit,ETHBTCUSDT,ETHBTC,USDT,0.030461,-0.8721,10123820.0000,309672.7297,309672.7297,132781340,2026-04-10T07:36:36+00:00
bybit,ETHFIPERP,ETHFI,USDC,0.4394,0.1595,20636.9000,9111.7499,9111.7499,86555.4,2026-04-10T07:36:36+00:00
bybit,ETHFIUSDT,ETHFI,USDT,0.4406,0.4102,7363290.2000,3256198.1440,3256198.1440,10442043.2,2026-04-10T07:36:36+00:00
bybit,EULUSDT,EUL,USDT,0.9947,5.4936,353185.8000,343419.0581,343419.0581,417243.9,2026-04-10T07:36:36+00:00
bybit,EVAAUSDT,EVAA,USDT,0.5709,9.5146,1512416.6000,838811.9978,838811.9978,846371.2,2026-04-10T07:36:36+00:00
bybit,FUSDT,F,USDT,0.005154,-0.2322,115340667.0000,595284.1740,595284.1740,287040676,2026-04-10T07:36:36+00:00
bybit,FARTCOINPERP,FARTCOIN,USDC,0.18011,1.2536,390081.3000,70254.1587,70254.1587,292555.2,2026-04-10T07:36:36+00:00
bybit,FARTCOINUSDT,FARTCOIN,USDT,0.17996,2.1049,775363071.0000,140711434.4856,140711434.4856,186554874,2026-04-10T07:36:36+00:00
bybit,FFUSDT,FF,USDT,0.07127,-1.6694,16285587.0000,1162721.1432,1162721.1432,72055286,2026-04-10T07:36:36+00:00
bybit,FHEUSDT,FHE,USDT,0.01615,-13.7746,104061660.0000,1791138.9651,1791138.9651,36689666,2026-04-10T07:36:36+00:00
bybit,FIDAUSDT,FIDA,USDT,0.016106,-5.2142,33849041.0000,552195.2214,552195.2214,51294739,2026-04-10T07:36:36+00:00
bybit,FIGHTUSDT,FIGHT,USDT,0.003173,-6.1242,486705130.0000,1553271.4697,1553271.4697,300040410,2026-04-10T07:36:36+00:00
bybit,FILPERP,FIL,USDC,0.8969,1.7585,561.4000,503.3976,503.3976,33446,2026-04-10T07:36:36+00:00
bybit,FILUSDT,FIL,USDT,0.9007,2.2825,9694891.9000,8681173.7432,8681173.7432,15783231.9,2026-04-10T07:36:36+00:00
bybit,FIOUSDT,FIO,USDT,0.004735,-5.3189,311438150.0000,1517739.7309,1517739.7309,65016480,2026-04-10T07:36:36+00:00
bybit,FLOCKUSDT,FLOCK,USDT,0.05283,-1.6933,8295825.0000,441135.1313,441135.1313,15903117,2026-04-10T07:36:36+00:00
bybit,FLOWUSDT,FLOW,USDT,0.03339,1.6438,36042762.8000,1187521.8810,1187521.8810,86330986.4,2026-04-10T07:36:36+00:00
bybit,FLRUSDT,FLR,USDT,0.007554,2.3299,56384420.0000,421728.8021,421728.8021,204610100,2026-04-10T07:36:36+00:00
bybit,FLUIDUSDT,FLUID,USDT,1.615,0.5603,144404.3000,232541.2128,232541.2128,759968.6,2026-04-10T07:36:36+00:00
bybit,FLUXUSDT,FLUX,USDT,0.05831,2.7127,2415761.0000,138590.4485,138590.4485,10077742,2026-04-10T07:36:36+00:00
bybit,FOGOUSDT,FOGO,USDT,0.01914,1.2698,27158680.0000,522706.2475,522706.2475,35045220,2026-04-10T07:36:36+00:00
bybit,FOLKSUSDT,FOLKS,USDT,0.8978,3.2309,1080348.2400,947193.1435,947193.1435,954864.9,2026-04-10T07:36:36+00:00
bybit,FORMUSDT,FORM,USDT,0.20707,-1.6948,1329259.0000,273939.6688,273939.6688,2099240,2026-04-10T07:36:36+00:00
bybit,GALAUSDT,GALA,USDT,0.003056,-1.2919,5067449720.0000,15429552.1511,15429552.1511,2410021872,2026-04-10T07:36:36+00:00
bybit,GASUSDT,GAS,USDT,1.7347,1.3614,1029413.3000,1803078.8487,1803078.8487,924078.4,2026-04-10T07:36:36+00:00
bybit,GIGAUSDT,GIGA,USDT,0.0017932,2.7504,131233300.0000,233114.7395,233114.7395,173309500,2026-04-10T07:36:36+00:00
bybit,GIGGLEUSDT,GIGGLE,USDT,25.84,-0.1159,86028.2730,2213637.5488,2213637.5488,58881.887,2026-04-10T07:36:36+00:00
bybit,GLMUSDT,GLM,USDT,0.12870,0.9887,866446.0000,111678.7406,111678.7406,7100914,2026-04-10T07:36:36+00:00
bybit,GMTUSDT,GMT,USDT,0.010404,-0.3448,136866389.0000,1437054.7826,1437054.7826,161744658,2026-04-10T07:36:36+00:00
bybit,GMXUSDT,GMX,USDT,5.775,-0.3623,88155.5500,505867.9584,505867.9584,146398.56,2026-04-10T07:36:36+00:00
bybit,GNOUSDT,GNO,USDT,122.19,-0.6746,3601.5020,437031.4464,437031.4464,2895.368,2026-04-10T07:36:36+00:00
bybit,GOATUSDT,GOAT,USDT,0.01766,3.4563,89886345.0000,1596694.5795,1596694.5795,88827721,2026-04-10T07:36:36+00:00
bybit,GODSUSDT,GODS,USDT,0.03139,0.3195,604099.0000,19024.0570,19024.0570,8443500,2026-04-10T07:36:36+00:00
bybit,GPSUSDT,GPS,USDT,0.007971,3.4388,45880230.0000,363204.0502,363204.0502,225019962,2026-04-10T07:36:36+00:00
bybit,GRASSUSDT,GRASS,USDT,0.34633,15.5588,14525900.0000,4772301.7220,4772301.7220,18390553,2026-04-10T07:36:36+00:00
bybit,GRIFFAINUSDT,GRIFFAIN,USDT,0.016887,6.1341,342231788.0000,5922340.0913,5922340.0913,168366875,2026-04-10T07:36:36+00:00
bybit,GRTUSDT,GRT,USDT,0.02402,-0.3319,29874968.8000,721378.2122,721378.2122,96672953,2026-04-10T07:36:36+00:00
bybit,GUNUSDT,GUN,USDT,0.017100,1.3453,116092454.0000,1949569.0330,1949569.0330,218926214,2026-04-10T07:36:36+00:00
bybit,HPERP,H,USDC,0.088620,3.4917,272350.0000,23649.3222,23649.3222,1374220,2026-04-10T07:36:36+00:00
bybit,HUSDT,H,USDT,0.088640,3.1537,23879850.0000,2075194.1903,2075194.1903,87074300,2026-04-10T07:36:36+00:00
bybit,HAEDALUSDT,HAEDAL,USDT,0.02669,-3.2269,5939760.0000,160234.7352,160234.7352,23234960,2026-04-10T07:36:36+00:00
bybit,HANAUSDT,HANA,USDT,0.037359,-3.1999,59414800.0000,2232287.4590,2232287.4590,39143880,2026-04-10T07:36:36+00:00
bybit,HBARPERP,HBAR,USDC,0.08798,-1.1571,34795.0000,3099.2050,3099.2050,2525084,2026-04-10T07:36:36+00:00
bybit,HBARUSDT,HBAR,USDT,0.08814,-1.1772,157971059.0000,14111442.4174,14111442.4174,218639640,2026-04-10T07:36:36+00:00
bybit,HEIUSDT,HEI,USDT,0.08458,-1.076,502924.7000,43067.3814,43067.3814,2768559.9,2026-04-10T07:36:36+00:00
bybit,HEMIUSDT,HEMI,USDT,0.007001,1.2436,99466451.0000,693348.7024,693348.7024,126317201,2026-04-10T07:36:36+00:00
bybit,HFTUSDT,HFT,USDT,0.013748,0.6515,26825114.0000,369988.2797,369988.2797,67110756,2026-04-10T07:36:36+00:00
