token,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,market_data_as_of,match_status
SHIA,shiba-saga,0.0001236,6.247338218784,90.148473689794,34627.76802741563,2026-04-14T07:38:13+00:00,matched_exact_symbol_unique
SHIB,,,,,,,unmatched_ambiguous_symbol_candidates
SHIB1000,,,,,,,unmatched_no_symbol_candidate
SIGN,sign-global,0.03078043,-4.786250151313,29518393.96906427294,50585192.110606633127,2026-04-14T07:38:11+00:00,matched_exact_symbol_unique
SIREN,siren-2,0.761348,-3.21421952965,18092181.15193233639,552421270.210015296936,2026-04-14T07:38:17+00:00,matched_exact_symbol_unique
SKL,skale,0.00643473,3.013874472639,3848619.969636667054,39219964.782429181039,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
SKR,,,,,,,unmatched_ambiguous_symbol_candidates
SKY,,,,,,,unmatched_ambiguous_symbol_candidates
SKYAI,skyai,0.121377,-0.035480883756,17824204.63556368649,121488362.298134922981,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
SLP,smooth-love-potion,0.00061272,2.876542074694,2076056.118438180769,22281642.127005632967,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
SNDK,,,,,,,unmatched_no_symbol_candidate
SNT,status,0.00993611,2.460988023617,2612968.651477255393,39298727.362924337387,2026-04-14T07:38:24+00:00,matched_exact_symbol_unique
SNX,havven,0.292402,3.474461258106,12044317.111544661224,100752985.695066258311,2026-04-14T07:38:07+00:00,matched_exact_symbol_unique
SOL,,,,,,,unmatched_ambiguous_symbol_candidates
SOLAYER,,,,,,,unmatched_no_symbol_candidate
SOLV,solv-protocol,0.00437285,1.711170448881,11799339.651224019006,6487404.424652308226,2026-04-14T07:38:02+00:00,matched_exact_symbol_unique
SOMI,somnia,0.16786,5.308587731189,6723819.311447775923,26890139.972424909472,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
SONIC,,,,,,,unmatched_ambiguous_symbol_candidates
SOON,,,,,,,unmatched_ambiguous_symbol_candidates
SOPH,,,,,,,unmatched_ambiguous_symbol_candidates
SOSO,sosovalue,0.403269,-0.478716660247,4297154.681198737584,125898265.408320069313,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
SOXL,,,,,,,unmatched_no_symbol_candidate
SOXS,,,,,,,unmatched_no_symbol_candidate
SPACE,,,,,,,unmatched_ambiguous_symbol_candidates
SPELL,,,,,,,unmatched_ambiguous_symbol_candidates
SPK,spark-2,0.02128942,2.754197563556,16605042.671776048839,54349632.470888927579,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
SPORTFUN,,,,,,,unmatched_no_symbol_candidate
SPX,spx6900,0.324796,7.87133374134,7297886.502648979425,302546539.989445567131,2026-04-14T07:38:13+00:00,matched_exact_symbol_unique
SPY,smarty-pay,0.00023474,1.826253524552,58.762525613952,0,2026-04-14T07:36:49+00:00,matched_exact_symbol_unique
SQD,,,,,,,unmatched_ambiguous_symbol_candidates
SQQQ,,,,,,,unmatched_no_symbol_candidate
SSV,ssv-network,2.19,4.756837229281,6970789.117632567883,32235031.177600074559,2026-04-14T07:38:27+00:00,matched_exact_symbol_unique
STABLE,,,,,,,unmatched_ambiguous_symbol_candidates
STBL,,,,,,,unmatched_ambiguous_symbol_candidates
STEEM,steem,0.058295,2.209517314826,4987132.131590224802,31738670.361983533949,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
STG,stargate-finance,0.238357,7.251360249204,17313007.477855172008,27807877.213995750993,2026-04-14T07:38:08+00:00,matched_exact_symbol_unique
STO,stakestone,0.117096,1.253900711438,37728718.843437872827,26401134.324257668108,2026-04-14T07:38:15+00:00,matched_exact_symbol_unique
STORJ,storj,0.098804,1.887071651559,5267319.217449783348,14199740.510276613757,2026-04-14T07:38:14+00:00,matched_exact_symbol_unique
STRAX,stratis,0.01299438,2.626796364859,718092.574752666522,27972326.766773205251,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
STRK,starknet,0.03325305,0.453617536743,27660600.572888489813,189238680.195985615253,2026-04-14T07:38:22+00:00,matched_exact_symbol_unique
STX,blockstack,0.222785,4.868492322419,13017234.629852419719,410441873.458355367184,2026-04-14T07:38:02+00:00,matched_exact_symbol_unique
SUI,sui,0.945574,4.59847092759,379794908.281925261021,3738741353.305304050446,2026-04-14T07:38:07+00:00,matched_exact_symbol_unique
SUN,sun-token,0.01800109,0.507259934687,68721489.444405928254,346027007.357595562935,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
SUPER,,,,,,,unmatched_ambiguous_symbol_candidates
SUSHI,,,,,,,unmatched_ambiguous_symbol_candidates
SWARMS,swarms,0.01638878,-5.682313458587,5704928.676146938466,16430381.221094844863,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
SXT,space-and-time,0.01651797,1.838730026196,3034099.112772295251,42914797.071904189885,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
SYN,,,,,,,unmatched_ambiguous_symbol_candidates
SYRUP,syrup,0.226215,-0.234650022301,12239050.875519113615,262369305.842148035765,2026-04-14T07:38:10+00:00,matched_exact_symbol_unique
SYS,syscoin,0.00900198,-12.478311006828,3184272.109167584684,7888063.126126592979,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
T,,,,,,,unmatched_ambiguous_symbol_candidates
TA,trusta-ai,0.0424676,2.815554928127,530750.403260409948,7648955.185094456188,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
TAC,tac,0.00633949,4.592819572081,1983076.964344096137,18736896.869789946824,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
TAG,tagger,0.00083931,0.697143742578,7869536.842933928594,91459799.059584990144,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
TAIKO,taiko,0.11813,3.075452754958,4989461.253763883375,22657226.691035050899,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
TAKE,overtake,0.02566034,20.026699628036,1738475.782998718321,6380750.667823680677,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
TAO,,,,,,,unmatched_ambiguous_symbol_candidates
THE,,,,,,,unmatched_ambiguous_symbol_candidates
THETA,theta-token,0.17669,5.865229504398,17934024.296340148896,176669029.221894085407,2026-04-14T07:38:02+00:00,matched_exact_symbol_unique
TIA,,,,,,,unmatched_ambiguous_symbol_candidates
TLM,alien-worlds,0.0016531,2.489051007025,3138796.421407465823,10806416.247763859108,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
TNSR,,,,,,,unmatched_ambiguous_symbol_candidates
TON,,,,,,,unmatched_ambiguous_symbol_candidates
TOSHI,,,,,,,unmatched_ambiguous_symbol_candidates
TOWNS,towns,0.00311229,4.692299424873,7977757.280707693659,6560584.553191746585,2026-04-14T07:38:22+00:00,matched_exact_symbol_unique
TQQQ,,,,,,,unmatched_no_symbol_candidate
TRADOOR,tradoor,4.14,-28.46048464357,119128445.557824239135,59784468.650891199708,2026-04-14T07:38:20+00:00,matched_exact_symbol_unique
TRB,tellor,15.67,4.181361324864,11283813.813810246065,43417444.728319235146,2026-04-14T07:38:26+00:00,matched_exact_symbol_unique
TREE,,,,,,,unmatched_ambiguous_symbol_candidates
TRIA,tria,0.02352246,-13.800515702335,8428514.618792206049,51054275.593364037573,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
TRU,,,,,,,unmatched_ambiguous_symbol_candidates
TRUMP,,,,,,,unmatched_ambiguous_symbol_candidates
TRUST,,,,,,,unmatched_ambiguous_symbol_candidates
TRUTH,,,,,,,unmatched_ambiguous_symbol_candidates
TRX,,,,,,,unmatched_ambiguous_symbol_candidates
TSLA,tsla6900,0.000000034738,,5.091353593948,14613.759416461435,2026-04-08T06:06:02+00:00,matched_exact_symbol_unique
TSLAX,tesla-xstock,357.79,3.000777691043,21156006.579013444483,51003614.361978925765,2026-04-14T07:38:18+00:00,matched_exact_symbol_unique
TSM,,,,,,,unmatched_no_symbol_candidate
TST,,,,,,,unmatched_ambiguous_symbol_candidates
TSTBSC,,,,,,,unmatched_no_symbol_candidate
TURBO,,,,,,,unmatched_ambiguous_symbol_candidates
TURTLE,,,,,,,unmatched_ambiguous_symbol_candidates
TUT,tutorial,0.01029808,9.072630702441,11831083.09928294085,8597374.815464418381,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
TWT,trust-wallet-token,0.415883,2.32871737674,7015879.115533892997,173277507.827543258667,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
UAI,,,,,,,unmatched_ambiguous_symbol_candidates
UB,unibase,0.02660263,13.365774836303,8039065.061231023632,66300390.957649849355,2026-04-14T07:38:25+00:00,matched_exact_symbol_unique
UMA,uma,0.415989,2.142951748538,3883951.355285087135,37736361.171959735453,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
UNH,,,,,,,unmatched_no_symbol_candidate
UNI,,,,,,,unmatched_ambiguous_symbol_candidates
UNIBOT,unibot,0.919846,6.466389494266,26934.81267838414,919871.079901845776,2026-04-14T07:38:15+00:00,matched_exact_symbol_unique
UP,,,,,,,unmatched_ambiguous_symbol_candidates
US,,,,,,,unmatched_ambiguous_symbol_candidates
USD1,,,,,,,unmatched_ambiguous_symbol_candidates
USDC,,,,,,,unmatched_ambiguous_symbol_candidates
USDE,,,,,,,unmatched_ambiguous_symbol_candidates
USELESS,,,,,,,unmatched_ambiguous_symbol_candidates
USTC,,,,,,,unmatched_ambiguous_symbol_candidates
USUAL,,,,,,,unmatched_ambiguous_symbol_candidates
VANA,vana,1.29,2.912132808023,1576647.099709828617,39841304.608867019415,2026-04-14T07:38:18+00:00,matched_exact_symbol_unique
VANRY,vanar-chain,0.00503526,-0.229246274423,2247489.824231085368,10826416.334951976314,2026-04-14T07:38:09+00:00,matched_exact_symbol_unique
VELO,,,,,,,unmatched_ambiguous_symbol_candidates
VELODROME,,,,,,,unmatched_no_symbol_candidate
VELVET,velvet,0.097033,4.53607560777,7226820.230179621838,35673207.880356051028,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
VET,vechain,0.00698485,3.540585894092,16336814.716481408104,601052388.988620519638,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
VIC,tomochain,0.04816254,5.222506249289,1214160.919135808013,6070595.729662080295,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
VINE,,,,,,,unmatched_ambiguous_symbol_candidates
VIRTUAL,virtual-protocol,0.678687,5.222214336638,74801260.701051071286,445437520.132193863392,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
VTHO,vethor-token,0.00056426,1.398494847057,1523464.422174075851,56003010.508392266929,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
VVV,venice-token,8.94,8.811970484526,31171611.294112131,407270373.144686758518,2026-04-14T07:38:07+00:00,matched_exact_symbol_unique
W,,,,,,,unmatched_ambiguous_symbol_candidates
WAL,walrus-2,0.069764,1.506454713655,6966176.282247974537,160190206.741369813681,2026-04-14T07:38:22+00:00,matched_exact_symbol_unique
WAVES,waves,0.4137,1.590417700327,6557328.661923872307,41411618.283886611462,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
WAXP,wax,0.00653462,2.104230865443,1126079.413384688785,29957817.425257075578,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
WCT,connect-token-wct,0.058409,11.241947870354,50636433.587087333202,10884069.036306880414,2026-04-14T07:38:04+00:00,matched_exact_symbol_unique
WET,,,,,,,unmatched_ambiguous_symbol_candidates
WHITEWHALE,,,,,,,unmatched_ambiguous_symbol_candidates
WIF,,,,,,,unmatched_ambiguous_symbol_candidates
WLD,worldcoin-wld,0.32501,10.824513431951,180789621.505126684904,1061157192.44859457016,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
WLFI,,,,,,,unmatched_ambiguous_symbol_candidates
WMT,,,,,,,unmatched_no_symbol_candidate
WOO,,,,,,,unmatched_ambiguous_symbol_candidates
WTI,,,,,,,unmatched_no_symbol_candidate
XAG,,,,,,,unmatched_no_symbol_candidate
XAI,,,,,,,unmatched_ambiguous_symbol_candidates
XAN,anoma,0.00827831,11.81765993388,5183049.659662338905,20705336.366544235498,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
XAU,,,,,,,unmatched_ambiguous_symbol_candidates
XAUT,tether-gold,4750.27,0.963739766071,366167237.591898083687,2658764188.267776489258,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
XCN,chain-2,0.00472773,1.560020979298,7590576.641978234053,178534526.568203121424,2026-04-14T07:38:13+00:00,matched_exact_symbol_unique
XCU,,,,,,,unmatched_no_symbol_candidate
XDC,xdce-crowd-sale,0.03122834,1.679459033064,20333797.516935385764,619654095.898564457893,2026-04-14T07:38:02+00:00,matched_exact_symbol_unique
XION,xion-2,0.112215,-4.204558109467,3979641.480484268162,8116705.979264014401,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
XLM,stellar,0.155332,3.001212360499,89367732.833564653993,5142284170.311410903931,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
XMR,monero,348,0.45225138567,105714751.004551127553,6421696797.474217414856,2026-04-14T07:38:15+00:00,matched_exact_symbol_unique
XNY,codatta,0.00513744,5.182990788486,19798724.650298923254,12872598.6671304591,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
XOM,,,,,,,unmatched_no_symbol_candidate
XPD,petrodollar-2,0.00003058,9.952849808734,7401.856839351311,30481.339531516602,2026-04-14T07:32:24+00:00,matched_exact_symbol_unique
XPIN,xpin-network,0.00154488,25.052511281981,5844394.055073897354,24030122.456511974335,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
XPL,,,,,,,unmatched_ambiguous_symbol_candidates
XPT,xpt,0.00517714,18.906847704774,22475.547354424642,5173571.256513562053,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
XRP,,,,,,,unmatched_ambiguous_symbol_candidates
XTZ,,,,,,,unmatched_ambiguous_symbol_candidates
XVG,,,,,,,unmatched_ambiguous_symbol_candidates
XVS,venus,2.67,0.973269055545,7163027.673098492436,44780478.981440909207,2026-04-14T07:38:28+00:00,matched_exact_symbol_unique
YB,yield-basis,0.112333,-1.541227251168,19897196.967974964529,9888697.040357241407,2026-04-14T07:38:05+00:00,matched_exact_symbol_unique
YFI,,,,,,,unmatched_ambiguous_symbol_candidates
YGG,yield-guild-games,0.03819041,1.157339454858,5085682.288993706927,27902448.173487011343,2026-04-14T07:38:26+00:00,matched_exact_symbol_unique
YZY,,,,,,,unmatched_ambiguous_symbol_candidates
ZAMA,zama,0.02735929,5.965152259878,38201092.587990880013,60114526.640947237611,2026-04-14T07:38:11+00:00,matched_exact_symbol_unique
ZBCN,zebec-network,0.00263359,1.991715407236,8493157.253622036427,257965114.054666668177,2026-04-14T07:38:03+00:00,matched_exact_symbol_unique
ZBT,zerobase,0.105829,9.696354773946,33004609.355945073068,25911006.27733708173,2026-04-14T07:38:20+00:00,matched_exact_symbol_unique
ZEC,,,,,,,unmatched_ambiguous_symbol_candidates
ZEN,,,,,,,unmatched_ambiguous_symbol_candidates
ZEREBRO,zerebro,0.01006585,12.011700034083,5569203.084624390118,10073128.373570522293,2026-04-14T07:38:09+00:00,matched_exact_symbol_unique
ZETA,zetachain,0.050679,2.696597819499,4531532.378590496257,69116615.640241980553,2026-04-14T07:38:02+00:00,matched_exact_symbol_unique
ZIL,zilliqa,0.00392897,2.400265487437,5771891.061838107184,76537734.968596845865,2026-04-14T07:38:17+00:00,matched_exact_symbol_unique
ZK,zksync,0.01571732,3.094732223337,10126530.162362102419,150932290.500456482172,2026-04-14T07:38:18+00:00,matched_exact_symbol_unique
ZKC,,,,,,,unmatched_ambiguous_symbol_candidates
ZKJ,polyhedra-network,0.01970971,3.213460599641,1924335.909422369441,9392697.675630794838,2026-04-14T07:38:22+00:00,matched_exact_symbol_unique
ZKP,,,,,,,unmatched_ambiguous_symbol_candidates
ZORA,zora,0.0140027,2.388665179011,6137765.028511554003,62564800.551410585642,2026-04-14T07:38:06+00:00,matched_exact_symbol_unique
ZRO,layerzero,2,4.068195854922,41645549.1146357283,504134874.630594909191,2026-04-14T07:38:09+00:00,matched_exact_symbol_unique
ZRX,,,,,,,unmatched_ambiguous_symbol_candidates
